,"0_CDRJ","L019","L318","L502","L135",1000,"L096","L100","L503","L594","L012","L662","L570","L685",1033,"L767","L463","L022","L359","L977",5022,"L057","L886",1021,"L774",1082,"L523","L449","L529","L759","L839",5420,1108,1240,5412,"L650",5009,5208,9112,9314,9141,"L095","L032",1073,1266,1451,"L175","L164","L508","L010","L230","L653","L020","L281",1012,"L858",1444,"L227",1062,"L025","L606","L602",5223,"L157","L663","L121","L713","L077",5270,"L709",9982,9119,9146,9968,9099,9501,9283,9326,9188,9970,9035,"L003","L067","L131","L069","L540","L583","L526",5275,"L509",1175,"L090","L777","L560","L900","L005","L536",9139,9246
"L663",2.99583333333333,6.07055555555556,2.38583333333333,2.80472222222222,3.07138888888889,2.93305555555556,2.8475,2.77444444444444,2.80138888888889,2.80611111111111,4.09916666666667,3.07583333333333,4.25027777777778,2.87472222222222,0.866111111111111,2.58694444444444,2.12277777777778,2.95972222222222,2.89333333333333,3.63361111111111,2.73055555555556,1.69416666666667,2.62555555555556,2.7175,2.825,2.63222222222222,2.75527777777778,2.76861111111111,2.69472222222222,2.64305555555556,2.71888888888889,2.47361111111111,2.985,2.8925,2.61111111111111,4.13944444444444,2.60888888888889,2.75888888888889,2.3775,2.63777777777778,2.68805555555556,2.825,2.63222222222222,2.76777777777778,2.75277777777778,2.75833333333333,3.32805555555556,3.04388888888889,2.91777777777778,2.72666666666667,2.79527777777778,3.43888888888889,3.13,0.6325,2.85277777777778,2.66916666666667,2.94472222222222,2.65972222222222,2.67694444444444,2.74305555555556,2.77916666666667,3.11666666666667,4.50666666666667,4.24833333333333,0,0.178888888888889,2.69555555555556,2.19361111111111,2.65416666666667,2.75833333333333,2.40055555555556,2.93027777777778,2.67777777777778,2.54111111111111,2.73055555555556,2.67611111111111,2.72638888888889,2.71083333333333,3.37972222222222,2.44444444444444,4.64833333333333,2.99305555555556,4.505,2.615,1.76888888888889,0.892222222222222,2.56305555555556,1.56972222222222,2.96055555555556,4.19638888888889,2.67611111111111,0.075555555555556,2.72277777777778,2.45444444444444,2.75527777777778,2.85027777777778,2.69055555555556,2.70361111111111,2.61333333333333
"L121",3.02,6.095,2.41,2.82888888888889,3.09583333333333,2.95722222222222,2.87194444444444,2.79888888888889,2.82583333333333,2.83055555555556,4.12361111111111,3.10027777777778,4.27472222222222,2.89888888888889,0.890277777777778,2.61138888888889,2.14722222222222,2.98416666666667,2.91777777777778,3.65805555555556,2.755,1.71833333333333,2.65,2.74166666666667,2.84944444444444,2.65638888888889,2.77944444444444,2.79277777777778,2.71916666666667,2.6675,2.74333333333333,2.49805555555556,3.00916666666667,2.91694444444444,2.63555555555556,4.16388888888889,2.63305555555556,2.78333333333333,2.40194444444444,2.66222222222222,2.7125,2.84944444444444,2.65638888888889,2.79222222222222,2.77694444444444,2.78277777777778,3.35222222222222,3.06833333333333,2.94222222222222,2.75083333333333,2.81972222222222,3.46333333333333,3.15444444444444,0.769722222222222,2.87694444444444,2.69333333333333,2.96916666666667,2.68416666666667,2.70138888888889,2.76722222222222,2.80361111111111,3.14111111111111,4.53083333333333,4.27277777777778,0.197222222222222,0,2.72,2.21805555555556,2.67861111111111,2.78277777777778,2.425,2.95472222222222,2.70222222222222,2.56527777777778,2.75472222222222,2.70055555555556,2.75083333333333,2.735,3.40388888888889,2.46888888888889,4.67277777777778,3.0175,4.52944444444445,2.63944444444444,1.90583333333333,1.02944444444444,2.5875,1.59416666666667,2.985,4.22083333333333,2.70027777777778,0.188055555555555,2.74722222222222,2.47861111111111,2.77972222222222,2.87472222222222,2.715,2.72805555555556,2.63777777777778
"L713",0.405,3.48194444444444,1.25166666666667,0.228333333333333,0.676111111111111,0.344166666666667,0.546944444444444,0.207777777777778,0.501111111111111,0.637777777777778,1.50833333333333,0.485277777777778,1.65944444444444,0.574166666666667,1.87,0.413888888888889,0.933333333333333,0.371111111111111,0.693888888888889,1.045,0.562222222222222,1.12166666666667,0.4525,0.544166666666667,0.331111111111111,0.458888888888889,0.586944444444444,0.595277777777778,0.521666666666667,0.474722222222222,0.550555555555556,0.656111111111111,0.684444444444444,0.698055555555556,0.189722222222222,1.6025,0.435277777777778,0.590555555555556,0.56,0.464444444444444,0.515,0.331111111111111,0.458888888888889,0.599722222222222,0.584444444444444,0.458055555555556,0.739166666666667,0.455277777777778,0.6175,0.226388888888889,0.494722222222222,0.850277777777778,0.541388888888889,2.41472222222222,0.552222222222222,0.484444444444444,0.354166666666667,0.486666666666667,0.402222222222222,0.2075,0.190555555555556,0.528055555555556,1.91583333333333,1.84111111111111,2.66972222222222,2.72305555555556,0,0.794166666666667,0.481111111111111,0.59,0.587222222222222,0.730833333333333,0.504722222222222,0.818888888888889,0.562222222222222,0.503055555555556,0.558055555555556,0.5425,0.790833333333333,0.626944444444444,2.05972222222222,1.19583333333333,1.91444444444444,0.441944444444444,2.78861111111111,2.56555555555556,0.942777777777778,1.26583333333333,0.573888888888889,1.60555555555556,0.502777777777778,2.68861111111111,0.25,0.693888888888889,0.586944444444444,0.55,0.5175,0.403333333333333,0.440277777777778
"L077",1.12805555555556,4.20277777777778,0.719722222222222,0.936944444444444,1.20361111111111,1.06527777777778,0.979722222222222,0.906944444444444,0.933888888888889,0.938333333333333,2.23166666666667,1.20833333333333,2.38277777777778,1.00694444444444,1.31416666666667,0.719166666666667,0.3625,1.09194444444444,1.02555555555556,1.76611111111111,0.863055555555555,0.565833333333333,0.758055555555556,0.849722222222222,0.9575,0.764444444444445,0.8875,0.900833333333333,0.826944444444444,0.775277777777778,0.851111111111111,0.511666666666667,1.11722222222222,1.025,0.743611111111111,2.32555555555556,0.741111111111111,0.891111111111111,0.515833333333333,0.77,0.820277777777778,0.9575,0.764444444444445,0.900277777777778,0.885,0.890833333333333,1.46027777777778,1.17638888888889,1.05027777777778,0.858888888888889,0.9275,1.57111111111111,1.26222222222222,1.85888888888889,0.985,0.801388888888889,1.07722222222222,0.791944444444444,0.809444444444444,0.875277777777778,0.911666666666667,1.24888888888889,2.63888888888889,2.44611111111111,2.11388888888889,2.16722222222222,0.827777777777778,0,0.786388888888889,0.890555555555555,0.538888888888889,1.06277777777778,0.810277777777778,0.496388888888889,0.862777777777778,0.808333333333333,0.858888888888889,0.843055555555556,1.51194444444444,0.4825,2.78083333333333,1.25083333333333,2.6375,0.7475,2.23277777777778,2.00972222222222,0.518611111111111,0.71,1.17888888888889,2.32861111111111,0.808333333333333,2.13277777777778,0.855,0.409722222222222,0.8875,0.982777777777778,0.823055555555555,0.836111111111111,0.745833333333333
5270,0.760833333333333,3.8225,1.17388888888889,0.573888888888889,0.820833333333333,0.684722222222222,0.596944444444445,0.543888888888889,0.558611111111111,0.436111111111111,1.86416666666667,0.840833333333333,2.01527777777778,0.610833333333333,1.79222222222222,0.147222222222222,0.855277777777778,0.711666666666667,0.523333333333333,1.38555555555556,0.360555555555556,1.04388888888889,0.324722222222222,0.149444444444444,0.558611111111111,0.091944444444444,0.385277777777778,0.447777777777778,0.332222222222222,0.273055555555555,0.348888888888889,0.578333333333333,0.62,0.522777777777778,0.363055555555556,1.95833333333333,0.347777777777778,0.388888888888889,0.482222222222222,0.285555555555555,0.373888888888889,0.558611111111111,0.091944444444444,0.397777777777778,0.382777777777778,0.366111111111111,1.07972222222222,0.795833333333333,0.656111111111111,0.495833333333333,0.562222222222222,1.19083333333333,0.881944444444444,2.33694444444444,0.602222222222222,0.154166666666667,0.709722222222222,0.297222222222222,0.446388888888889,0.516388888888889,0.531111111111111,0.868611111111111,2.27166666666667,2.08305555555556,2.59194444444444,2.64527777777778,0.4475,0.716388888888889,0,0.388333333333333,0.509444444444444,0.560277777777778,0.315277777777778,0.740833333333333,0.360555555555556,0.313611111111111,0.356388888888889,0.340833333333333,1.13138888888889,0.549166666666667,2.40027777777778,1.43777777777778,2.27,0.262777777777778,2.71055555555556,2.48777777777778,0.865,1.18805555555556,0.815833333333333,1.96138888888889,0.359722222222222,2.61083333333333,0.491944444444444,0.616111111111111,0.385277777777778,0.6,0.328055555555555,0.416666666666667,0.252222222222222
"L709",0.882222222222222,3.97833333333333,1.32166666666667,0.691111111111111,0.760277777777778,0.840833333333333,0.641666666666667,0.661111111111111,0.665,0.211388888888889,1.98583333333333,0.9625,2.13694444444444,0.709166666666667,1.93972222222222,0.355555555555555,1.00305555555556,0.8675,0.403055555555556,1.45222222222222,0.251111111111111,1.19166666666667,0.415277777777778,0.505,0.711666666666667,0.428333333333333,0.050833333333333,0.314444444444444,0.403333333333333,0.260833333333333,0.058888888888889,0.725833333333333,0.499722222222222,0.402222222222222,0.510833333333333,2.08,0.499166666666667,0.179444444444444,0.63,0.439444444444444,0.247777777777778,0.711666666666667,0.428333333333333,0.146388888888889,0.115555555555555,0.569722222222222,1.23583333333333,0.951944444444444,0.535833333333333,0.613055555555556,0.681944444444444,1.32,1.03777777777778,2.48472222222222,0.578055555555555,0.456666666666667,0.831388888888889,0.310555555555555,0.563611111111111,0.629444444444444,0.687222222222222,1.02444444444444,2.39305555555556,2.20055555555556,2.73972222222222,2.79305555555556,0.614166666666667,0.864166666666666,0.441666666666667,0,0.657222222222222,0.44,0.32,0.888611111111111,0.083333333333333,0.268055555555555,0.150277777777778,0.056944444444444,1.2875,0.696944444444444,2.55638888888889,1.55527777777778,2.39166666666667,0.416944444444444,2.85833333333333,2.63555555555556,1.01277777777778,1.33583333333333,0.933333333333333,2.08305555555556,0.265,2.75861111111111,0.609444444444444,0.763888888888889,0.050833333333333,0.539444444444444,0.360277777777778,0.590277777777778,0.415277777777778
9982,0.865,3.93972222222222,0.925277777777778,0.673611111111111,0.940555555555556,0.801944444444444,0.716666666666667,0.643611111111111,0.670555555555556,0.675277777777778,1.96833333333333,0.945,2.11944444444444,0.743888888888889,1.53888888888889,0.456111111111111,0.602222222222222,0.828888888888889,0.7625,1.50277777777778,0.599722222222222,0.790833333333333,0.494722222222222,0.586666666666667,0.694166666666667,0.501111111111111,0.624166666666667,0.637777777777778,0.563888888888889,0.512222222222222,0.588055555555556,0.232222222222222,0.854166666666667,0.761666666666667,0.480277777777778,2.0625,0.478055555555556,0.628055555555556,0.085277777777778,0.506944444444444,0.557222222222222,0.694166666666667,0.501111111111111,0.636944444444444,0.621944444444444,0.6275,1.19722222222222,0.913055555555556,0.786944444444444,0.595833333333333,0.664444444444444,1.30805555555556,0.999166666666667,2.08388888888889,0.721944444444445,0.538333333333333,0.813888888888889,0.528888888888889,0.546111111111111,0.611944444444444,0.648333333333333,0.985833333333333,2.37583333333333,2.18305555555556,2.33888888888889,2.39222222222222,0.564722222222222,0.467777777777778,0.523333333333333,0.6275,0,0.799444444444444,0.546944444444444,0.396944444444444,0.599722222222222,0.545277777777778,0.595555555555556,0.58,1.24888888888889,0.203055555555555,2.5175,1.48333333333333,2.37416666666667,0.484166666666667,2.4575,2.23472222222222,0.508611111111111,0.935,0.915833333333333,2.06555555555556,0.545277777777778,2.35777777777778,0.591944444444444,0.355277777777778,0.624444444444444,0.719444444444444,0.559722222222222,0.572777777777778,0.4825
9119,1.03361111111111,3.88194444444444,1.47277777777778,0.8425,0.479444444444444,0.672777777777778,0.371666666666667,0.858333333333333,0.395,0.255833333333333,2.13694444444444,1.11388888888889,2.28805555555556,0.438888888888889,2.09111111111111,0.506944444444444,1.15444444444444,0.86,0.053888888888889,1.18722222222222,0.2875,1.34277777777778,0.629722222222222,0.558055555555556,0.696388888888889,0.579444444444444,0.370833333333333,0.603888888888889,0.566111111111111,0.336111111111111,0.404722222222222,0.877222222222222,0.138333333333333,0.098333333333333,0.707222222222222,2.23111111111111,0.650277777777778,0.457777777777778,0.781111111111111,0.590833333333333,0.529722222222222,0.696388888888889,0.579444444444444,0.4475,0.323888888888889,0.608333333333333,1.13194444444444,0.944166666666667,0.255,0.764444444444445,0.458611111111111,1.055,0.941388888888889,2.63611111111111,0.2975,0.607777777777778,0.982777777777778,0.577222222222222,0.715,0.704722222222222,0.785833333333333,0.928055555555556,2.54444444444444,2.35166666666667,2.89083333333333,2.94416666666667,0.765277777777778,1.01527777777778,0.592777777777778,0.373888888888889,0.808333333333333,0,0.491944444444444,1.04,0.346111111111111,0.475277777777778,0.283333333333333,0.396388888888889,1.1,0.848055555555555,2.45972222222222,1.70638888888889,2.54305555555556,0.568055555555556,3.00972222222222,2.78666666666667,1.16416666666667,1.48694444444444,1.08444444444444,2.23416666666667,0.515555555555556,2.90972222222222,0.760555555555555,0.915277777777778,0.370833333333333,0.269444444444444,0.561944444444444,0.591388888888889,0.566388888888889
9146,0.8225,3.91861111111111,1.26166666666667,0.631388888888889,0.812777777777778,0.780833333333333,0.674166666666667,0.601388888888889,0.628333333333333,0.346111111111111,1.92583333333333,0.902777777777778,2.07694444444444,0.701388888888889,1.88,0.295833333333333,0.943333333333333,0.807777777777778,0.455555555555555,1.505,0.270555555555555,1.13166666666667,0.280833333333333,0.445,0.651944444444444,0.368333333333333,0.311944444444444,0.207777777777778,0.217222222222222,0.183055555555555,0.2775,0.666111111111111,0.552222222222222,0.455,0.451111111111111,2.02,0.383611111111111,0.208888888888889,0.57,0.347222222222222,0.1275,0.651944444444444,0.368333333333333,0.231944444444444,0.309444444444444,0.51,1.17583333333333,0.891944444444444,0.588333333333333,0.553333333333333,0.621944444444444,1.28694444444444,0.978055555555556,2.425,0.630833333333333,0.396666666666667,0.771666666666667,0.126388888888889,0.503888888888889,0.569722222222222,0.627222222222222,0.964722222222222,2.33333333333333,2.14055555555556,2.68,2.73333333333333,0.554166666666667,0.804166666666667,0.381944444444444,0.315,0.597222222222222,0.4925,0,0.828888888888889,0.287222222222222,0.095277777777778,0.288888888888889,0.269444444444444,1.2275,0.636944444444444,2.49638888888889,1.49527777777778,2.33194444444444,0.319444444444444,2.79861111111111,2.57583333333333,0.953055555555556,1.27583333333333,0.873333333333333,2.02305555555556,0.115555555555555,2.69861111111111,0.549444444444444,0.704166666666667,0.311944444444444,0.592222222222222,0.174166666666667,0.530555555555556,0.333333333333333
9968,1.10805555555556,4.18277777777778,0.754444444444444,0.916944444444444,1.18361111111111,1.04527777777778,0.959722222222222,0.886666666666667,0.913611111111111,0.918333333333333,2.21138888888889,1.18833333333333,2.3625,0.986944444444444,1.7225,0.699166666666667,0.770833333333333,1.07194444444444,1.00555555555556,1.74583333333333,0.842777777777778,0.974166666666667,0.738055555555556,0.829722222222222,0.937222222222222,0.744444444444444,0.8675,0.880833333333333,0.806944444444444,0.755277777777778,0.831111111111111,0.281388888888889,1.09722222222222,1.00472222222222,0.723333333333333,2.30555555555556,0.721111111111111,0.871111111111111,0.400833333333333,0.75,0.800277777777778,0.937222222222222,0.744444444444444,0.88,0.865,0.870833333333333,1.44027777777778,1.15611111111111,1.03,0.838888888888889,0.9075,1.55111111111111,1.24222222222222,2.26722222222222,0.965,0.781388888888889,1.05722222222222,0.771944444444444,0.789444444444444,0.855277777777778,0.891666666666667,1.22888888888889,2.61888888888889,2.42611111111111,2.52222222222222,2.57555555555556,0.807777777777778,0.4725,0.766388888888889,0.870555555555555,0.390833333333333,1.0425,0.79,0,0.842777777777778,0.788333333333333,0.838611111111111,0.823055555555555,1.49194444444444,0.320555555555555,2.76055555555556,1.65916666666667,2.6175,0.727222222222222,2.64111111111111,2.41805555555556,0.124166666666667,1.11833333333333,1.15888888888889,2.30861111111111,0.788333333333333,2.54111111111111,0.835,0.213333333333333,0.8675,0.962777777777778,0.802777777777778,0.815833333333333,0.725555555555555
9099,0.855277777777778,3.95111111111111,1.29444444444444,0.663888888888889,0.728611111111111,0.813611111111111,0.610277777777778,0.633888888888889,0.660833333333333,0.202777777777778,1.95861111111111,0.935277777777778,2.10972222222222,0.6775,1.91277777777778,0.328333333333333,0.975833333333333,0.840277777777778,0.371388888888889,1.42083333333333,0.219722222222222,1.16444444444444,0.4425,0.477777777777778,0.684444444444444,0.401111111111111,0.024166666666667,0.341666666666667,0.387777777777778,0.229166666666667,0.086111111111111,0.698888888888889,0.468055555555555,0.370833333333333,0.483611111111111,2.05277777777778,0.471944444444444,0.196666666666667,0.602777777777778,0.412222222222222,0.275,0.684444444444444,0.401111111111111,0.173611111111111,0.106944444444444,0.542777777777778,1.20861111111111,0.924722222222222,0.504166666666667,0.586111111111111,0.654722222222222,1.28861111111111,1.01055555555556,2.4575,0.546388888888889,0.429444444444444,0.804166666666667,0.337777777777778,0.536388888888889,0.602222222222222,0.66,0.9975,2.36611111111111,2.17333333333333,2.7125,2.76583333333333,0.586944444444444,0.836944444444444,0.414444444444444,0.027222222222222,0.63,0.408333333333333,0.292777777777778,0.861388888888889,0,0.276111111111111,0.141944444444444,0.084166666666667,1.26027777777778,0.669722222222222,2.52916666666667,1.52805555555556,2.36444444444444,0.389722222222222,2.83111111111111,2.60833333333333,0.985555555555556,1.30861111111111,0.906111111111111,2.05583333333333,0.292222222222222,2.73138888888889,0.582222222222222,0.736666666666667,0.024166666666667,0.508055555555556,0.3875,0.563055555555555,0.388055555555555
9501,0.858888888888889,3.93361111111111,1.28277777777778,0.667777777777778,0.8825,0.796111111111111,0.710555555555556,0.637777777777778,0.664722222222222,0.394444444444444,1.96222222222222,0.939166666666667,2.11333333333333,0.737777777777778,1.90083333333333,0.31,0.964166666666667,0.822777777777778,0.525277777777778,1.49694444444444,0.357777777777778,1.15277777777778,0.228888888888889,0.458333333333333,0.688333333333333,0.378055555555555,0.2975,0.134166666666667,0.216944444444444,0.270277777777778,0.233611111111111,0.687222222222222,0.621944444444444,0.524444444444444,0.474166666666667,2.05638888888889,0.346388888888889,0.166666666666667,0.591111111111111,0.325,0.060277777777778,0.688333333333333,0.378055555555555,0.147222222222222,0.315277777777778,0.523333333333333,1.19111111111111,0.906944444444444,0.658055555555556,0.589722222222222,0.658333333333333,1.30194444444444,0.993055555555556,2.44583333333333,0.700277777777778,0.41,0.808055555555555,0.124444444444444,0.540277777777778,0.606111111111111,0.6425,0.979722222222222,2.36972222222222,2.17694444444444,2.70083333333333,2.75416666666667,0.558611111111111,0.825277777777778,0.395,0.300833333333333,0.618333333333333,0.562222222222222,0.140555555555555,0.849722222222222,0.293055555555555,0,0.315277777777778,0.24,1.24277777777778,0.658055555555556,2.51166666666667,1.53166666666667,2.36833333333333,0.297222222222222,2.81944444444444,2.59666666666667,0.973888888888889,1.29694444444444,0.909722222222222,2.05944444444444,0.046111111111111,2.71972222222222,0.585833333333333,0.725,0.297777777777778,0.661666666666667,0.173888888888889,0.573888888888889,0.305833333333333
9283,0.867777777777778,3.96388888888889,1.30722222222222,0.676666666666667,0.665,0.826388888888889,0.546388888888889,0.646666666666667,0.569722222222222,0.1,1.97138888888889,0.948055555555555,2.1225,0.613888888888889,1.92527777777778,0.341111111111111,0.988611111111111,0.853055555555556,0.307777777777778,1.35722222222222,0.155277777777778,1.17722222222222,0.464166666666667,0.490277777777778,0.697222222222222,0.413611111111111,0.144722222222222,0.408333333333333,0.400555555555555,0.170277777777778,0.1925,0.711388888888889,0.404444444444444,0.306944444444444,0.496388888888889,2.06527777777778,0.484722222222222,0.255277777777778,0.615555555555556,0.425,0.341666666666667,0.697222222222222,0.413611111111111,0.245,0.078055555555556,0.555277777777778,1.22138888888889,0.937222222222222,0.440555555555555,0.598611111111111,0.633333333333333,1.225,1.02333333333333,2.47027777777778,0.482777777777778,0.441944444444444,0.816944444444444,0.411666666666667,0.549166666666667,0.615,0.672777777777778,1.01,2.37861111111111,2.18611111111111,2.72527777777778,2.77861111111111,0.599444444444444,0.849444444444444,0.427222222222222,0.148055555555556,0.6425,0.344722222222222,0.326111111111111,0.874166666666667,0.120277777777778,0.309444444444444,0,0.194166666666667,1.26972222222222,0.682222222222222,2.54194444444444,1.54083333333333,2.37722222222222,0.4025,2.84388888888889,2.62111111111111,0.998333333333333,1.32138888888889,0.918611111111111,2.06861111111111,0.35,2.74416666666667,0.595,0.749444444444444,0.145,0.444444444444444,0.396388888888889,0.575833333333333,0.400833333333333
9326,0.918055555555556,4.01388888888889,1.35722222222222,0.726666666666667,0.780555555555556,0.876388888888889,0.662222222222222,0.696666666666667,0.685555555555556,0.196944444444444,2.02138888888889,0.998055555555556,2.1725,0.729444444444444,1.97527777777778,0.391111111111111,1.03861111111111,0.903055555555556,0.423333333333333,1.47277777777778,0.271111111111111,1.22722222222222,0.400833333333333,0.540555555555556,0.747222222222222,0.463888888888889,0.089444444444444,0.300277777777778,0.388888888888889,0.285,0.056111111111111,0.761666666666667,0.52,0.422777777777778,0.546388888888889,2.11555555555556,0.518611111111111,0.175555555555555,0.665555555555556,0.475,0.233333333333333,0.747222222222222,0.463888888888889,0.132222222222222,0.119722222222222,0.605277777777778,1.27138888888889,0.9875,0.556111111111111,0.648888888888889,0.7175,1.34055555555556,1.07333333333333,2.52027777777778,0.598611111111111,0.492222222222222,0.866944444444444,0.296388888888889,0.599166666666667,0.665,0.722777777777778,1.06027777777778,2.42888888888889,2.23611111111111,2.77527777777778,2.82861111111111,0.649722222222222,0.899722222222222,0.477222222222222,0.0925,0.692777777777778,0.460277777777778,0.3075,0.924166666666667,0.087777777777778,0.253611111111111,0.154722222222222,0,1.32305555555556,0.7325,2.59194444444444,1.59083333333333,2.42722222222222,0.4525,2.89388888888889,2.67111111111111,1.04833333333333,1.37138888888889,0.968888888888889,2.11861111111111,0.250833333333333,2.79416666666667,0.645,0.799444444444444,0.089444444444444,0.56,0.345833333333333,0.625833333333333,0.450833333333333
9188,1.07277777777778,3.09055555555556,1.98361111111111,0.973888888888889,0.701944444444445,0.675833333333333,0.964722222222222,0.841111111111111,1.01916666666667,1.20583333333333,1.66527777777778,1.12166666666667,1.81638888888889,1.06305555555556,2.60166666666667,1.14555555555556,1.665,0.805833333333333,1.00388888888889,0.334444444444444,1.23722222222222,1.85361111111111,1.18444444444444,1.27611111111111,0.916944444444444,1.19083333333333,1.32055555555556,1.32722222222222,1.25333333333333,1.20166666666667,1.2775,1.38777777777778,0.994444444444444,1.00833333333333,0.916388888888889,1.7475,1.16722222222222,1.3175,1.29194444444444,1.19638888888889,1.24666666666667,0.916944444444444,1.19083333333333,1.32638888888889,1.27388888888889,1.165,0.5425,0.89,0.926666666666666,0.971944444444444,0.948333333333333,0.638888888888889,0.457777777777778,3.14666666666667,0.951666666666667,1.22388888888889,1.03222222222222,1.21833333333333,1.13416666666667,0.964166666666667,0.761388888888889,0.7,2.07277777777778,2.56777777777778,3.40166666666667,3.455,0.8275,1.52583333333333,1.21277777777778,1.32388888888889,1.31888888888889,1.04083333333333,1.23666666666667,1.55055555555556,1.29583333333333,1.23472222222222,1.23305555555556,1.26944444444444,0,1.35861111111111,1.66833333333333,1.9225,2.07111111111111,1.17361111111111,3.52027777777778,3.2975,1.67472222222222,1.99777777777778,1.30055555555556,1.7625,1.23472222222222,3.42055555555556,0.976666666666667,1.42583333333333,1.32083333333333,0.893611111111111,1.24944444444444,1.12888888888889,1.17194444444444
9970,0.859444444444444,3.93416666666667,0.848611111111111,0.668055555555555,0.935,0.796388888888889,0.711111111111111,0.638055555555556,0.665,0.669722222222222,1.96277777777778,0.939444444444444,2.11388888888889,0.738333333333333,1.54388888888889,0.450555555555555,0.607222222222222,0.823333333333333,0.756944444444444,1.49722222222222,0.594166666666667,0.795555555555556,0.489166666666667,0.580833333333333,0.688611111111111,0.495555555555556,0.618611111111111,0.631944444444444,0.558333333333333,0.506666666666667,0.5825,0.078333333333333,0.848611111111111,0.756111111111111,0.474722222222222,2.05694444444444,0.472222222222222,0.6225,0.152222222222222,0.501388888888889,0.551666666666667,0.688611111111111,0.495555555555556,0.631388888888889,0.616111111111111,0.621944444444444,1.19138888888889,0.9075,0.781388888888889,0.590277777777778,0.658888888888889,1.3025,0.993611111111111,2.08888888888889,0.716388888888889,0.5325,0.808333333333333,0.523333333333333,0.540555555555556,0.606388888888889,0.642777777777778,0.980277777777778,2.37027777777778,2.1775,2.34388888888889,2.39722222222222,0.559166666666667,0.391111111111111,0.517777777777778,0.621944444444444,0.142222222222222,0.793888888888889,0.541388888888889,0.316111111111111,0.593888888888889,0.539722222222222,0.59,0.574444444444444,1.24305555555556,0,2.51194444444444,1.48833333333333,2.36861111111111,0.478611111111111,2.4625,2.23972222222222,0.427777777777778,0.939722222222222,0.910277777777778,2.06,0.539722222222222,2.3625,0.586388888888889,0.222777777777778,0.618888888888889,0.713888888888889,0.554166666666667,0.567222222222222,0.476944444444444
9035,1.83666666666667,1.49027777777778,3.22305555555556,2.07861111111111,2.2475,1.91555555555556,2.20416666666667,2.08055555555556,2.27111111111111,2.60416666666667,1.81333333333333,2.01111111111111,2.425,2.31527777777778,3.84111111111111,2.385,2.90444444444444,2.04527777777778,2.37722222222222,1.83083333333333,2.52888888888889,3.09305555555556,2.42388888888889,2.51555555555556,2.15638888888889,2.43027777777778,2.55333333333333,2.56666666666667,2.49305555555556,2.44111111111111,2.51694444444444,2.62722222222222,2.36805555555556,2.38166666666667,2.15583333333333,2.51138888888889,2.40666666666667,2.55694444444444,2.53138888888889,2.43583333333333,2.48638888888889,2.15638888888889,2.43027777777778,2.56611111111111,2.55083333333333,2.40444444444444,1.84527777777778,2.12972222222222,2.30194444444444,2.21138888888889,2.18777777777778,1.95638888888889,1.69722222222222,4.38611111111111,2.22694444444444,2.46361111111111,1.90944444444444,2.45777777777778,2.37361111111111,2.20361111111111,2.00083333333333,1.93972222222222,2.22,3.57194444444444,4.64111111111111,4.69444444444444,2.06694444444444,2.76555555555556,2.45222222222222,2.55638888888889,2.55861111111111,2.41416666666667,2.47611111111111,2.79,2.52861111111111,2.47416666666667,2.52472222222222,2.50888888888889,1.57666666666667,2.59833333333333,0,2.91444444444444,2.21833333333333,2.41333333333333,4.75972222222222,4.53694444444444,2.91416666666667,3.23722222222222,2.26666666666667,1.89972222222222,2.47416666666667,4.66,2.21611111111111,2.66527777777778,2.55333333333333,2.22472222222222,2.48888888888889,2.36833333333333,2.41166666666667
"L003",1.50194444444444,4.32444444444444,1.83777777777778,1.31083333333333,1.78083333333333,1.44888888888889,1.59305555555556,1.28083333333333,1.54694444444444,1.62777777777778,2.36055555555556,1.58222222222222,2.51166666666667,1.62027777777778,2.21944444444444,1.44138888888889,1.27527777777778,1.47583333333333,1.715,2.14972222222222,1.55222222222222,1.47111111111111,1.48611111111111,1.57194444444444,1.43583333333333,1.48666666666667,1.57666666666667,1.62916666666667,1.55527777777778,1.46472222222222,1.54055555555556,1.63777777777778,1.73055555555556,1.71416666666667,1.2175,2.38361111111111,1.47111111111111,1.58055555555556,1.54194444444444,1.49555555555556,1.54861111111111,1.43583333333333,1.48666666666667,1.58944444444444,1.57416666666667,1.50388888888889,1.84388888888889,1.56,1.66333333333333,1.23277777777778,1.54083333333333,1.955,1.64611111111111,2.76444444444444,1.59833333333333,1.54027777777778,1.45111111111111,1.52027777777778,1.4,1.36361111111111,1.29527777777778,1.63277777777778,2.76777777777778,1.68583333333333,3.01944444444444,3.07277777777778,1.22222222222222,1.34611111111111,1.50861111111111,1.58,1.56472222222222,1.75194444444444,1.53833333333333,1.69333333333333,1.55194444444444,1.53666666666667,1.54805555555556,1.53222222222222,1.89555555555556,1.60861111111111,2.90222222222222,0,2.76638888888889,1.47277777777778,3.13805555555556,2.91527777777778,1.71555555555556,1.61527777777778,1.14527777777778,2.4575,1.53666666666667,3.03805555555556,1.11361111111111,1.60666666666667,1.57694444444444,1.59583333333333,1.55111111111111,1.44916666666667,1.47111111111111
